2133115688.1.JPG
lotion,face_powder,sunscreen,Band_Aid,nipple,hand_blower,rubber_eraser,web_site,pill_bottle,packet,soap_dispenser,whistle,remote_control,lipstick,switch,perfume,safety_pin,can_opener,loupe,pencil_sharpener,envelope,mousetrap,iPod,modem,hair_spray,lighter,menu,oxygen_mask,oil_filter,spotlight,hard_disc,diaper,combination_lock,stopwatch,dumbbell,hourglass,cash_machine,ice_lolly,bathing_cap,paper_towel
0.189962,0.101871,0.100833,0.0791858,0.0689164,0.0610406,0.0552886,0.0423125,0.020227,0.019855,0.0177645,0.0176891,0.0142861,0.0140186,0.0120341,0.0102205,0.00893217,0.00818167,0.00780582,0.00650446,0.00616681,0.00492581,0.00452674,0.00434987,0.00426982,0.00375228,0.00374922,0.00368552,0.00353805,0.00349561,0.00241845,0.00241055,0.00237604,0.00234204,0.00224488,0.00217205,0.00213516,0.00209289,0.00200712,0.00190708
2700590342.1.JPG
cash_machine,printer,hand_blower,can_opener,modem,hard_disc,cassette_player,vending_machine,Polaroid_camera,soap_dispenser,web_site,espresso_maker,combination_lock,microwave,vacuum,rubber_eraser,radio,safe,sewing_machine,tape_player,carpenter's_kit,whistle,screwdriver,face_powder,paper_towel,remote_control,microphone,lotion,mousetrap,hand-held_computer,packet,joystick,pay-phone,switch,Band_Aid,laptop,scale,tennis_ball,loupe,toilet_seat
0.431084,0.0847286,0.0442738,0.0394007,0.0315657,0.028187,0.0278802,0.0250283,0.0192619,0.0172654,0.014624,0.0138862,0.00915194,0.00901916,0.00860725,0.00818219,0.00786509,0.007381,0.00722216,0.00700498,0.00655658,0.00652547,0.00574572,0.00537449,0.00523638,0.00467446,0.00441264,0.00412397,0.00405195,0.00380085,0.00354191,0.00352762,0.00347547,0.00337562,0.00328363,0.00321734,0.00319367,0.00313744,0.00295251,0.00246821
3087813451.1.jpg
web_site,cash_machine,iPod,CD_player,cellular_telephone,printer,hand-held_computer,stopwatch,notebook,scale,laptop,screen,mouse,remote_control,hard_disc,desktop_computer,projector,cassette_player,radio,digital_clock,monitor,tape_player,modem,safe,menu,television,envelope,loudspeaker,computer_keyboard,cassette,analog_clock,digital_watch,iron,space_bar,washer,photocopier,joystick,Polaroid_camera,home_theater,binder
0.378318,0.158837,0.096541,0.0606842,0.0411746,0.0301388,0.0293407,0.0288169,0.0237496,0.023242,0.0179688,0.0146612,0.0135516,0.011538,0.00659972,0.00568939,0.0054893,0.00521691,0.00498914,0.00469487,0.0045483,0.00436212,0.00430281,0.0036175,0.00263604,0.00209878,0.00159555,0.000961131,0.000948182,0.000923963,0.000736092,0.000679018,0.000587208,0.000557347,0.000545235,0.000528729,0.000493934,0.000423546,0.000412823,0.000395361
3087813455.1.JPG
web_site,radio,screen,desktop_computer,monitor,hand-held_computer,joystick,home_theater,television,mouse,perfume,cellular_telephone,projector,espresso_maker,iPod,modem,loudspeaker,hard_disc,Polaroid_camera,remote_control,CD_player,notebook,printer,digital_clock,microphone,pencil_sharpener,tape_player,analog_clock,cash_machine,iron,stopwatch,lotion,vacuum,reflex_camera,cassette_player,combination_lock,space_bar,laptop,spotlight,oil_filter
