3.32662e-06,1.83057e-06,4.56017e-06,6.31983e-07,0.000119434,2.57284e-07,5.24218e-06,1.03174e-05,1.5501e-05,1.23857e-06,2.23512e-06,5.18948e-07,2.31987e-06,1.22159e-05,2.37873e-05,9.44722e-06,6.59831e-07,1.60039e-06,2.36949e-06,0.000321769,4.1132e-06,6.22125e-06,9.70438e-06,3.76711e-06,1.38972e-05,2.13829e-05,2.17545e-06,6.11618e-06,1.12039e-05,0.000258524,7.17174e-06,1.04092e-05,2.36845e-05,1.17151e-05,2.94657e-05,3.84509e-06,5.27684e-06,1.17194e-05,2.88294e-05,0.000156934,1.28801e-06,5.51908e-06,1.46317e-05,6.58607e-06,3.79737e-06,7.12875e-07,1.258e-06,9.20498e-06,1.99629e-05,7.11831e-06,5.54001e-06,2.07167e-06,2.71201e-06,9.47484e-06,3.98637e-05,2.13522e-06,1.4026e-05,8.50224e-06,2.2379e-06,4.20696e-06,3.6399e-07,5.38587e-06,7.75846e-06,5.71265e-06,1.44564e-06,1.61366e-05,2.24329e-06,5.19419e-06,5.25116e-07,6.23661e-06,4.90262e-06,1.31966e-06,8.83654e-06,3.81347e-05,4.27111e-06,3.88636e-06,3.47979e-06,1.96789e-06,3.28022e-06,3.77993e-05,2.84529e-05,1.36388e-05,5.04258e-06,4.3497e-06,1.48049e-05,2.20926e-05,1.61273e-05,0.000114238,1.95134e-05,1.20733e-05,1.38157e-05,4.97916e-06,1.64291e-06,1.2574e-05,1.7397e-05,2.87293e-06,4.8116e-06,1.67581e-05,9.91396e-06,0.000136474,2.0721e-05,6.01464e-06,5.73574e-06,3.09087e-06,2.25152e-06,3.21646e-06,2.48819e-05,2.67148e-05,3.62379e-05,2.24993e-05,6.60694e-06,0.000418362,7.68655e-06,7.27176e-06,1.96357e-05,1.27275e-05,6.54486e-06,0.000425208,9.79142e-07,4.2244e-06,8.55054e-07,1.70804e-06,1.19449e-05,6.92489e-06,1.06626e-05,1.24503e-06,2.46125e-06,2.46464e-06,1.6433e-05,1.26633e-06,3.95914e-06,6.11024e-05,1.7159e-06,4.11903e-06,7.61831e-06,1.2305e-05,1.71589e-05,2.56791e-06,8.90721e-06,4.65245e-05,1.5216e-06,6.21695e-07,8.86617e-05,4.34828e-06,2.40682e-05,6.89556e-06,1.32177e-05,5.94965e-07,1.72431e-06,4.95225e-06,0.000656514,2.36031e-05,5.0581e-07,4.13386e-05,1.17912e-05,1.96931e-05,6.19695e-05,1.79977e-05,8.27558e-07,2.2495e-06,3.14804e-05,1.3243e-06,6.36274e-06,7.71919e-06,4.6518e-06,1.80335e-05,8.70261e-06,2.26935e-05,1.77586e-05,2.99044e-05,2.33112e-06,2.3211e-05,1.07597e-05,2.63634e-06,3.40903e-06,1.94124e-05,2.68351e-05,2.09587e-06,7.02005e-06,3.03383e-06,1.07374e-06,1.14024e-05,5.90294e-06,2.94069e-06,8.42569e-06,1.05347e-05,2.16381e-06,1.46648e-07,3.42666e-06,0.000204308,8.26005e-05,1.41783e-05,8.75831e-07,3.34307e-07,4.21862e-06,8.44346e-06,2.17277e-06,6.91172e-07,3.84233e-07,1.15309e-06,2.09445e-06,5.97111e-06,8.16392e-06,8.40971e-06,3.10511e-06,4.92952e-06,5.31232e-06,8.65683e-06,5.43166e-05,9.1443e-05,7.84706e-05,4.78612e-05,2.24882e-06,1.72412e-05,1.6602e-05,6.52812e-05,2.61673e-06,6.32196e-06,1.04933e-05,3.56401e-06,6.08714e-05,1.36371e-05,4.73837e-06,2.59405e-05,2.99253e-06,5.28127e-06,6.58541e-06,5.41139e-07,8.27188e-06,5.30077e-06,1.63916e-05,4.77463e-05,1.35686e-06,6.5784e-06,6.95436e-06,1.23736e-05,1.44843e-06,1.14244e-05,7.90476e-07,1.73006e-06,2.40812e-05,8.55663e-06,1.94664e-06,7.03634e-06,7.63417e-06,9.99996e-05,1.87977e-05,3.38669e-05,1.43354e-06,2.10256e-06,2.0817e-05,1.3544e-06,7.47072e-06,1.88444e-05,5.18427e-07,2.10786e-07,4.50227e-05,0.00014166,0.000176337,0.00012019,8.17004e-05,7.04209e-07,9.3131e-06,2.15138e-06,2.08893e-05,0.000411138,2.23775e-06,2.20369e-05,8.27714e-05,3.89367e-06,6.01231e-06,1.08003e-05,4.99646e-06,7.18672e-06,3.96324e-05,1.78156e-06,5.36372e-06,1.55436e-05,6.02336e-06,9.72583e-07,1.96931e-07,6.29203e-06,6.60433e-06,2.02414e-06,3.99031e-06,4.33318e-05,0.000115772,1.71339e-07,3.25616e-07,9.15252e-06,3.43222e-05,1.65069e-06,1.58474e-06,1.2437e-05,2.56886e-05,5.54985e-06,0.000191076,1.69009e-05,7.05894e-06,7.70884e-06,2.82606e-06,8.88221e-07,0.00013637,0.000146246,1.49563e-06,4.83647e-07,0.378441,4.06392e-06,3.20035e-06,2.34549e-06,1.18329e-05,2.94129e-06,4.75197e-07,3.90603e-06,1.39334e-05,3.45039e-05,2.0356e-05,1.44578e-06,2.09164e-06,1.00766e-05,7.14452e-05,6.83755e-07,1.48399e-05,3.39671e-06,1.03159e-06,2.14571e-05,3.12164e-05,7.31118e-06,9.87e-06,6.26433e-06,2.1988e-06,0.00616752,4.98919e-05,1.77814e-05,1.29448e-05,2.34842e-05,1.96506e-06,5.27448e-06,2.36127e-06,1.48067e-05,7.76416e-07,4.88881e-06,0.0649136,0.0627486,1.22501e-06,0.00101872,1.39399e-05,6.52128e-06,8.37888e-05,1.70125e-05,5.22119e-07,6.09425e-05,0.000111999,2.93366e-05,8.99402e-06,7.66545e-06,3.03537e-07,4.86903e-06,6.10622e-05,8.80898e-06,1.55584e-06,8.21294e-06,3.2169e-06,1.51646e-06,9.04509e-06,0.000121257,3.59799e-06,8.15194e-05,4.44092e-06,2.44416e-05,1.0644e-06,1.97077e-06,4.19999e-07,6.29254e-07,7.68445e-06,6.87938e-05,0.000606193,4.48133e-07,1.54894e-05,6.69052e-05,0.000285283,9.21585e-05,3.48653e-05,1.71978e-05,1.41564e-05,1.53248e-06,3.13205e-06,0.000407975,8.33856e-07,5.23829e-06,1.1434e-06,5.48345e-06,1.20668e-06,5.74919e-06,2.43704e-07,2.79678e-05,4.20783e-06,0.000104323,4.58192e-06,9.18426e-06,2.51247e-06,0.000249739,7.35574e-06,1.73619e-06,2.20135e-06,1.38038e-06,1.67608e-05,1.12011e-05,2.71797e-06,5.71495e-07,3.56482e-06,2.24851e-07,2.17312e-06,2.41529e-05,1.19641e-06,3.88014e-07,2.62209e-06,8.2901e-06,2.23396e-06,4.03867e-06,1.79916e-05,8.03364e-06,1.609e-06,2.0716e-06,2.8207e-05,1.39723e-05,6.29698e-07,1.05583e-05,1.80052e-06,3.16645e-06,1.66349e-06,3.72587e-05,2.34083e-06,1.59462e-06,1.82043e-06,2.92352e-06,5.9789e-06,2.62971e-06,2.94294e-06,1.86556e-06,8.42234e-07,2.42636e-06,4.54474e-06,6.487e-06,6.066e-06,5.4952e-06,7.86508e-06,1.8885e-06,8.81939e-05,4.20439e-05,3.23282e-06,2.55633e-05,4.14351e-05,2.68247e-05,4.414e-05,8.74849e-06,4.46965e-06,1.27455e-05,0.00157471,6.0803e-05,2.01464e-05,0.000823459,9.72584e-06,0.00011597,1.47233e-05,3.79831e-07,2.13454e-06,2.64561e-06,2.44068e-05,5.91289e-07,2.03126e-06,1.1801e-06,9.9632e-06,2.32439e-06,2.65492e-06,5.2546e-07,3.25157e-07,9.30547e-06,8.2996e-05,0.000183685,1.88674e-05,0.000101181,2.99429e-06,4.6708e-06,2.35922e-06,5.36432e-06,6.29261e-07,3.72987e-06,8.25785e-06,1.93832e-05,3.67003e-06,3.18546e-06,8.28878e-06,1.49259e-06,0.008318,2.55351e-07,1.43156e-06,5.91837e-06,4.08823e-05,8.91731e-07,1.40121e-05,1.27946e-06,0.000308347,1.88029e-06,9.27429e-07,2.77725e-06,6.01599e-06,1.76694e-06,6.36887e-06,3.05484e-05,7.27147e-07,1.46442e-06,1.74652e-05,0.000485355,2.63585e-06,0.021454,4.48483e-06,8.4489e-06,5.2002e-06,3.46642e-06,4.3798e-06,8.31774e-07,4.14704e-06,4.37257e-06,1.39613e-06,7.77822e-07,1.53388e-05,2.57406e-05,2.23093e-06,1.65534e-06,2.48168e-06,8.42372e-05,2.00333e-06,2.91419e-05,2.85785e-06,1.79782e-06,7.76852e-05,8.14764e-07,0.0160239,2.07411e-05,5.34481e-07,8.93121e-07,1.32923e-06,3.0953e-06,0.000160559,4.51188e-06,1.9689e-06,0.000163526,0.000123669,1.12689e-06,7.15398e-05,2.19779e-06,8.54231e-07,6.94633e-06,5.60865e-07,8.80044e-07,2.497e-05,2.14264e-06,1.6904e-06,1.15433e-06,6.91472e-06,1.42641e-06,3.2736e-05,0.00130708,0.000179888,9.8182e-07,9.90003e-07,3.21366e-05,1.71265e-06,2.9775e-06,1.28326e-05,2.16811e-05,0.000161641,1.7353e-05,2.90367e-05,2.07201e-05,1.00392e-05,5.10058e-06,1.01287e-05,3.03013e-06,2.64154e-05,4.46626e-05,2.59046e-06,8.92285e-07,7.78969e-06,1.57227e-05,5.11646e-05,9.66625e-07,7.16647e-05,1.06074e-05,1.78031e-06,3.03411e-05,5.74575e-06,3.85016e-07,0.00026422,0.00119864,4.26973e-05,1.51905e-05,2.37003e-06,2.09792e-05,1.19589e-05,6.18954e-06,2.08722e-06,1.5587e-05,1.22003e-05,2.2634e-06,1.69909e-05,4.79618e-05,9.462e-06,1.43474e-06,0.00484836,2.63537e-06,5.76457e-07,1.82692e-06,0.0210149,4.94958e-06,2.31984e-05,0.000279003,3.49912e-06,1.92797e-06,9.68975e-06,7.91301e-07,1.15578e-06,0.222713,0.000418964,1.35872e-06,2.48481e-07,5.5264e-06,3.64825e-06,4.26941e-05,1.79899e-05,2.66111e-05,5.01875e-06,2.96801e-06,1.05755e-05,0.0544009,7.36048e-06,4.60645e-05,0.000127814,8.43995e-06,2.84316e-05,2.28894e-05,4.04849e-06,2.00625e-05,0.000533766,2.38566e-07,3.31516e-06,5.03754e-07,9.42754e-07,6.11942e-07,2.64236e-07,1.28653e-05,4.00561e-07,0.00023347,5.70452e-06,1.18535e-06,4.54548e-05,1.52704e-05,6.10781e-06,1.28985e-06,1.11654e-05,0.000144611,9.12551e-06,8.11189e-06,6.69613e-06,7.27552e-06,7.33707e-06,5.66647e-07,8.49808e-07,6.3422e-07,2.20472e-05,5.5449e-05,5.87442e-06,1.948e-05,2.88357e-07,0.000109493,7.67045e-05,1.69924e-05,0.000783299,0.000186067,2.04939e-06,2.26052e-06,6.49498e-07,5.68418e-06,8.18911e-05,8.27648e-05,2.30025e-05,1.91713e-05,2.88829e-05,1.87018e-05,5.14841e-07,1.21936e-05,5.97011e-06,9.93422e-05,2.83028e-05,3.08778e-06,1.50239e-05,6.02014e-06,1.38651e-05,2.58872e-06,6.06554e-05,5.86337e-06,7.45864e-06,1.30828e-06,1.33818e-05,3.97008e-06,1.08712e-05,1.16996e-05,3.24674e-06,5.71995e-06,1.92329e-06,1.70719e-05,7.00171e-05,9.01669e-07,1.51431e-05,3.66141e-06,0.00331804,9.91365e-05,2.35132e-06,2.65744e-05,0.00114893,6.95499e-07,6.56624e-07,3.224e-05,2.78181e-06,2.24247e-05,3.18395e-05,0.000339571,4.16281e-06,0.000853933,3.65429e-05,7.84295e-06,6.52656e-06,1.11879e-05,0.00246883,3.32757e-06,5.51056e-06,1.93413e-07,1.18945e-06,3.21693e-06,8.26643e-06,2.23861e-06,1.11405e-06,1.76756e-05,6.71725e-07,2.50327e-05,7.64842e-07,2.26412e-05,6.94649e-05,1.13315e-05,0.0035341,1.24982e-05,0.000124131,5.46633e-06,0.000171111,9.76802e-07,4.20775e-06,2.3442e-06,3.04043e-06,4.31534e-07,1.2133e-06,9.13381e-06,2.42666e-06,0.000594053,1.16994e-06,1.78277e-06,6.77577e-06,0.0012437,7.05589e-05,0.000201746,0.000160381,2.96015e-05,0.000107236,9.5488e-06,5.46538e-06,2.69682e-05,3.53196e-05,0.000237872,1.84642e-05,1.14265e-06,2.52541e-06,3.05142e-05,1.22716e-05,0.0261011,7.91078e-05,0.000557559,2.85389e-06,7.15325e-07,1.02387e-06,5.1152e-06,5.436e-07,9.74516e-07,1.17523e-06,5.38881e-06,5.7019e-05,0.000541034,4.20199e-05,5.16136e-05,0.000101673,2.64654e-06,6.51452e-06,1.58078e-05,9.35712e-06,2.50349e-06,3.46208e-06,4.09231e-06,4.60458e-06,1.19022e-05,2.61803e-05,1.51422e-05,2.06224e-05,0.00508158,3.20448e-05,8.7639e-06,3.21855e-07,2.6395e-06,1.49285e-06,3.51854e-06,2.75875e-06,3.69009e-06,1.05247e-06,3.61656e-05,5.56353e-06,7.72207e-05,9.32344e-06,3.57506e-05,1.74521e-05,4.7351e-07,2.48555e-05,0.0523315,8.22586e-05,5.92949e-05,8.92718e-06,0.00011691,6.58061e-06,4.19315e-07,2.12993e-06,0.000269377,1.69636e-06,6.03985e-07,4.12339e-06,0.000238208,2.49404e-06,2.98941e-06,1.50989e-05,2.17534e-06,4.85114e-06,8.36976e-07,6.29561e-07,1.68005e-06,7.65177e-06,0.000500088,1.19213e-05,1.01535e-06,1.88727e-05,1.11377e-06,4.56756e-05,1.03677e-05,1.37082e-05,5.02154e-06,5.69938e-06,1.22913e-06,9.49295e-06,0.00022851,6.48322e-06,2.43944e-06,1.84896e-05,4.14615e-05,2.18262e-06,1.18581e-06,1.24434e-05,1.62034e-05,1.95871e-05,2.30005e-05,4.06836e-06,4.12669e-05,1.23419e-05,1.87392e-05,2.00323e-05,0.000133825,5.60884e-05,8.84153e-05,0.000599153,4.98852e-07,6.55499e-05,0.000370625,5.0088e-06,6.3531e-05,3.43949e-05,0.000251613,1.0514e-06,6.34382e-06,2.32069e-06,1.23487e-06,7.35677e-06,3.78449e-05,1.01179e-06,5.79353e-07,5.5095e-07,1.84848e-06,1.18119e-05,1.15732e-06,3.37452e-06,4.96367e-05,2.05047e-05,3.27077e-06,4.44503e-07,2.35677e-06,3.55219e-05,6.85676e-06,4.56028e-05,0.000184358,2.00255e-05,7.64305e-07,3.79998e-06,1.41918e-06,2.41442e-05,5.61283e-06,1.5959e-06,1.09644e-06,5.33652e-06,1.25779e-06,5.27283e-05,9.20692e-07,1.18441e-05,1.88749e-06,3.03746e-06,1.07211e-06,2.10113e-05,1.15675e-05,0.000258523,1.70351e-06,6.67005e-07,3.56997e-06,2.00892e-05,8.4021e-06,6.19221e-07,0.00547039,1.87715e-05,1.19453e-05,4.90843e-05,0.000271981,1.88333e-07,1.44863e-05,4.17317e-06,6.74287e-06,3.92124e-06,4.6086e-06,6.60889e-07,9.16329e-06,7.45032e-05,2.05422e-05,9.00021e-07,2.5952e-06,1.34489e-06,5.7895e-05,6.03458e-06,7.4145e-05,1.8782e-05,0.000224534,1.77303e-05,9.53983e-06,3.3052e-07,0.000111335,4.59434e-05,0.000367851,7.9886e-07,2.48213e-05,8.50819e-07,2.12605e-06,9.64536e-07,1.05099e-05,0.00101399,2.10995e-06,7.58236e-06,3.7978e-06,2.79503e-06,3.29969e-05,4.95149e-07,1.21909e-06,1.42257e-05,4.07284e-07,0.000158264,8.20762e-05,1.27723e-05,1.62602e-05,2.0861e-06,6.87798e-05,4.97936e-06,2.33034e-06,1.09315e-05,5.42652e-05,2.24536e-05,3.07389e-07,6.71718e-07,7.46219e-07,7.99476e-07,6.42258e-07,5.68983e-07,2.28758e-05
