72286890720.1.JPG
printer,modem,projector,washer,web_site,photocopier,envelope,radio,vacuum,remote_control,CD_player,hard_disc,notebook,laptop,mouse,dishwasher,screwdriver,screen,microphone,oscilloscope,toilet_seat,switch,toaster,hook,desktop_computer,sewing_machine,analog_clock,monitor,joystick,cassette_player,scale,refrigerator,tape_player,can_opener,wall_clock,hand-held_computer,iron,syringe,iPod,rule
0.371997,0.104232,0.0934899,0.0749645,0.0679583,0.0544129,0.0482085,0.0199853,0.0147513,0.0144808,0.0132289,0.0121651,0.00888658,0.00687761,0.00578805,0.00567983,0.00548442,0.00515401,0.00462787,0.00443831,0.00370427,0.00302056,0.00246294,0.00226211,0.00222103,0.00219928,0.00218278,0.00203938,0.00176992,0.00169887,0.00163679,0.00155696,0.00154935,0.00147239,0.0014359,0.00141956,0.00141359,0.00120216,0.00115301,0.00114139
72286890721.1.JPG
printer,web_site,modem,envelope,washer,projector,photocopier,oscilloscope,radio,CD_player,remote_control,switch,screen,hard_disc,mouse,vacuum,sewing_machine,laptop,iron,analog_clock,cassette_player,joystick,notebook,screwdriver,tape_player,hook,microphone,monitor,wall_clock,rule,menu,toaster,iPod,cash_machine,bow,dishwasher,toilet_seat,syringe,desktop_computer,hand-held_computer
0.328095,0.126711,0.126056,0.0860491,0.0506778,0.0315716,0.0280831,0.026334,0.0205785,0.0155995,0.0127094,0.0103689,0.00940579,0.00935267,0.00886713,0.00746241,0.00596189,0.00570277,0.00516423,0.00497616,0.00441915,0.00431015,0.00426897,0.00386024,0.00365316,0.00328535,0.00320506,0.00284413,0.00266213,0.0025781,0.00251819,0.00219741,0.0016609,0.00160386,0.0015963,0.00155258,0.00154002,0.00151741,0.00136458,0.00134769
72286892769.1.JPG
web_site,washer,envelope,scale,remote_control,modem,cash_machine,iron,can_opener,printer,digital_clock,stopwatch,toilet_seat,switch,hook,CD_player,Band_Aid,photocopier,rule,analog_clock,laptop,soap_dispenser,vending_machine,whistle,microwave,safe,hand-held_computer,oscilloscope,carton,vacuum,cassette_player,screwdriver,wall_clock,snorkel,cassette,dishwasher,menu,nipple,projector,sewing_machine
0.514698,0.0599442,0.04283,0.0367289,0.0335054,0.029785,0.0267916,0.0260762,0.0208316,0.0192939,0.0124508,0.0113421,0.00941895,0.00786628,0.00765706,0.00650817,0.00645756,0.00614755,0.00563457,0.00498366,0.00464523,0.00456531,0.00455144,0.00446099,0.00422071,0.004216,0.00311532,0.00305623,0.00273068,0.00245904,0.00242032,0.00241966,0.00207583,0.0020197,0.00194377,0.00182345,0.00165629,0.00164552,0.00161875,0.0016131
72286892770.1.JPG
can_opener,whistle,web_site,scale,hook,modem,safe,envelope,digital_clock,combination_lock,stopwatch,washer,tennis_ball,remote_control,cash_machine,iron,printer,switch,rule,laptop,safety_pin,pencil_sharpener,Band_Aid,toilet_seat,oscilloscope,screwdriver,analog_clock,soap_dispenser,snorkel,rubber_eraser,vending_machine,hand-held_computer,power_drill,digital_watch,binder,mouse,hair_slide,carton,pill_bottle,sunglasses
0.321978,0.16567,0.146512,0.0384882,0.0366871,0.034458,0.0236679,0.0186794,0.015855,0.0148455,0.0141058,0.00987138,0.00955899,0.00864104,0.00834297,0.00786512,0.00655986,0.00568132,0.00497132,0.00455296,0.00454538,0.00449924,0.0041114,0.00321778,0.00307629,0.00303644,0.00271839,0.00270943,0.00239661,0.00230645,0.00229208,0.00207772,0.00205044,0.00195703,0.00175709,0.00172679,0.00168727,0.00165818,0.00148964,0.00131975
72286892771.1.JPG
scale,web_site,can_opener,washer,safe,printer,remote_control,envelope,digital_clock,iron,toilet_seat,whistle,modem,soap_dispenser,Band_Aid,switch,toaster,cash_machine,photocopier,carton,sewing_machine,microwave,CD_player,mouse,stopwatch,pencil_sharpener,projector,hook,hand_blower,vending_machine,bathtub,analog_clock,rubber_eraser,laptop,menu,nipple,rule,hand-held_computer,pill_bottle,combination_lock
0.150561,0.136416,0.109875,0.0771922,0.0576145,0.0528126,0.0454166,0.0418005,0.0331802,0.025629,0.0248845,0.0192192,0.0179594,0.0169483,0.0157612,0.0143473,0.0106169,0.00985463,0.00949943,0.00834512,0.00611883,0.00500519,0.00483591,0.00463634,0.00463033,0.0043778,0.00410001,0.00384656,0.00377738,0.00316147,0.00268705,0.00260329,0.00234957,0.00226778,0.00226349,0.002168,0.00209139,0.0018928,0.00180735,0.00180422
72286892772.1.JPG
web_site,envelope,washer,can_opener,scale,remote_control,printer,iron,hook,safe,modem,Band_Aid,menu,toilet_seat,microwave,digital_clock,stopwatch,switch,laptop,cash_machine,carton,CD_player,whistle,projector,sewing_machine,photocopier,rule,hand-held_computer,vending_machine,safety_pin,combination_lock,toaster,nipple,cassette,soap_dispenser,refrigerator,analog_clock,mouse,notebook,pick
0.493029,0.0969918,0.0493841,0.0418275,0.0334818,0.0327628,0.0204354,0.0202124,0.0139219,0.0131772,0.0122835,0.0104005,0.00899873,0.00817783,0.00764354,0.00713281,0.00707697,0.00555719,0.0048772,0.00433805,0.00395774,0.00380995,0.00377288,0.00376971,0.00345404,0.00345243,0.00343209,0.00322236,0.00316319,0.00310609,0.00305114,0.00296739,0.0024322,0.00219837,0.00200598,0.00199068,0.00193788,0.00190505,0.00177731,0.00163237
72286892773.1.JPG
web_site,can_opener,stopwatch,hook,scale,envelope,digital_clock,remote_control,switch,iron,washer,printer,safe,menu,toilet_seat,whistle,cash_machine,soap_dispenser,microwave,Band_Aid,rule,mouse,hand-held_computer,analog_clock,vending_machine,modem,toaster,combination_lock,CD_player,safety_pin,pill_bottle,carton,nipple,pretzel,digital_watch,wall_clock,cleaver,screwdriver,power_drill,laptop
0.342565,0.0763773,0.0673884,0.0604903,0.0502325,0.0434738,0.0432018,0.0321911,0.0280558,0.0227548,0.0191211,0.0139613,0.0121168,0.0109826,0.0101649,0.00896134,0.00855066,0.00831904,0.00783664,0.0066104,0.00630886,0.0058035,0.00509078,0.00498271,0.00435321,0.00396841,0.00340596,0.00316282,0.00301225,0.00283939,0.00266001,0.00257165,0.00255807,0.00255705,0.002455,0.00244138,0.0021011,0.00206158,0.00183027,0.00159739
72286892783.1.JPG
Polaroid_camera,sunglass,microwave,sunglasses,loupe,cellular_telephone,printer,cassette_player,digital_watch,face_powder,hard_disc,iron,cassette,pencil_sharpener,scale,remote_control,Band_Aid,projector,reflex_camera,crash_helmet,iPod,tape_player,espresso_maker,hand-held_computer,digital_clock,radio,web_site,modem,snorkel,soap_dispenser,CD_player,buckle,whistle,photocopier,neck_brace,toaster,desktop_computer,sandal,spotlight,mouse
0.115335,0.080672,0.0675837,0.0666289,0.0663708,0.0521145,0.0460528,0.0444299,0.0366617,0.0203197,0.0202091,0.0187912,0.0182233,0.0180446,0.0140379,0.0135185,0.0134298,0.0131127,0.0121395,0.0120564,0.0116409,0.0115367,0.0103719,0.0102096,0.00837313,0.00801998,0.00792274,0.00706104,0.00694733,0.00689926,0.00653515,0.00580123,0.00507717,0.00496451,0.0042881,0.00424515,0.00421307,0.00420983,0.00394881,0.00388555
72286892785.1.JPG
pencil_sharpener,cellular_telephone,loupe,Polaroid_camera,face_powder,sunglasses,printer,digital_watch,Band_Aid,iron,remote_control,mouse,cassette_player,iPod,sunglass,scale,lipstick,whistle,can_opener,web_site,safe,hand-held_computer,digital_clock,hard_disc,mousetrap,perfume,microwave,lighter,radio,sandal,cassette,carton,modem,switch,toaster,projector,buckle,tape_player,combination_lock,desktop_computer
0.09821,0.0890177,0.0778625,0.0592779,0.0517062,0.0392651,0.0351513,0.0313029,0.025259,0.0247213,0.0218233,0.0185334,0.0170667,0.0169884,0.0169279,0.0160964,0.0159395,0.0145961,0.011782,0.0110373,0.010728,0.010698,0.0105215,0.0100676,0.00983475,0.00953671,0.00940205,0.00911434,0.00906547,0.00873389,0.00828261,0.00817189,0.00753309,0.00722873,0.00612423,0.00611881,0.00585275,0.00548048,0.00462973,0.00422452
72286893656.1.JPG
web_site,hand_blower,tennis_ball,pick,remote_control,sunglass,microphone,modem,iron,radio,whistle,sunglasses,can_opener,screwdriver,monitor,stopwatch,mouse,desktop_computer,snorkel,envelope,analog_clock,rubber_eraser,screw,spotlight,Granny_Smith,safe,loupe,printer,hair_slide,hook,racket,wall_clock,vacuum,projector,combination_lock,digital_clock,magnetic_compass,desk,Band_Aid,power_drill
0.304661,0.183946,0.127545,0.115463,0.060298,0.0265201,0.0217724,0.0179903,0.015646,0.0114249,0.010853,0.0105285,0.0105161,0.00967772,0.00864573,0.00529843,0.00470834,0.00418731,0.00294101,0.00261727,0.00211981,0.00211686,0.001678,0.00162793,0.00157041,0.00153824,0.00142519,0.00136836,0.00136016,0.00115035,0.00112786,0.000987515,0.000923642,0.000901215,0.000889511,0.000848229,0.000818136,0.000766828,0.000688883,0.000659864
72286893710.1.JPG
switch,envelope,hand_blower,sewing_machine,web_site,safe,toilet_seat,soap_dispenser,can_opener,lotion,digital_clock,scale,microwave,modem,remote_control,bathtub,dishwasher,sunscreen,cleaver,paper_towel,washer,medicine_chest,refrigerator,iron,screen,printer,Band_Aid,face_powder,washbasin,whistle,hook,nipple,beaker,computer_keyboard,pill_bottle,toilet_tissue,iPod,monitor,cash_machine,packet
0.524413,0.0904536,0.0465828,0.0369613,0.0357779,0.0295742,0.02528,0.0154319,0.012997,0.0116277,0.0107054,0.00892175,0.00851272,0.00836411,0.00826939,0.00789885,0.00607094,0.00603876,0.00515393,0.00468244,0.00448612,0.00422528,0.0042139,0.00380099,0.00377433,0.00305929,0.00250885,0.00218437,0.00217001,0.00203103,0.00178604,0.00175104,0.00173081,0.00166915,0.00165832,0.00164249,0.00162727,0.0016009,0.00153873,0.00134476
72286893744.1.JPG
web_site,stopwatch,hand_blower,power_drill,screwdriver,remote_control,microphone,binoculars,tripod,radio,waffle_iron,can_opener,projector,espresso_maker,whistle,digital_watch,loupe,modem,carpenter's_kit,safe,combination_lock,magnetic_compass,joystick,envelope,spotlight,digital_clock,hand-held_computer,sunglass,gas_pump,rifle,scale,lens_cap,airship,vacuum,reel,pick,menu,vending_machine,switch,cassette_player
0.193174,0.190539,0.150333,0.0726376,0.0619256,0.0364328,0.0323405,0.031714,0.0231118,0.0213734,0.0110877,0.0087146,0.00849053,0.00828261,0.0075835,0.00697757,0.00508002,0.00443484,0.00442625,0.00436563,0.00430474,0.00416759,0.00376408,0.00356305,0.00342728,0.00299665,0.00278356,0.0027258,0.00269719,0.00266454,0.00230501,0.00223735,0.00223138,0.00221693,0.00220819,0.00213962,0.00199665,0.00195576,0.00180152,0.00179652
72286893754.1.jpg
web_site,envelope,Band_Aid,toilet_seat,hand_blower,iron,washer,can_opener,sewing_machine,printer,carton,remote_control,photocopier,modem,nipple,rubber_eraser,whistle,rule,menu,switch,safety_pin,scale,projector,laptop,sunscreen,cash_machine,packet,binder,ballpoint,dishwasher,mouse,safe,microwave,desktop_computer,pick,pill_bottle,mousetrap,analog_clock,hard_disc,bathtub
0.498297,0.32997,0.0519843,0.0216912,0.0151981,0.0104712,0.00871307,0.00867653,0.0067976,0.00585868,0.00440559,0.00433327,0.00385106,0.00319633,0.00195394,0.00162959,0.00152928,0.00142879,0.0013641,0.00131535,0.00101536,0.000887768,0.000854076,0.000800516,0.000793358,0.000693394,0.000668242,0.000465223,0.000369466,0.000363713,0.000329857,0.000297112,0.000265503,0.000262675,0.00025898,0.000251538,0.000238233,0.000235172,0.000234293,0.000233259
72286894545.1.JPG
web_site,envelope,remote_control,hand_blower,projector,modem,printer,laptop,menu,hard_disc,notebook,microphone,can_opener,radio,pick,Band_Aid,packet,iPod,CD_player,screwdriver,binder,desktop_computer,screen,carton,book_jacket,rubber_eraser,cleaver,hatchet,sewing_machine,comic_book,letter_opener,loudspeaker,iron,monitor,whistle,sunglass,sunglasses,digital_clock,lighter,washer
0.438156,0.215683,0.0526165,0.0410416,0.0312892,0.0240813,0.0224545,0.0218417,0.0199774,0.0120498,0.00943932,0.00652526,0.00616919,0.00541781,0.0046302,0.00383045,0.00367789,0.00333565,0.00275634,0.00242923,0.00218871,0.00218254,0.00208069,0.00196947,0.00181291,0.00177532,0.0017545,0.00161171,0.0015417,0.00153342,0.00150529,0.00149938,0.00148656,0.00148444,0.00147989,0.00126593,0.0012064,0.00117794,0.00113737,0.00103733
72286894548.1.JPG
web_site,stopwatch,envelope,menu,remote_control,joystick,stethoscope,hand_blower,whistle,hook,screwdriver,loupe,maraca,can_opener,hair_slide,mouse,microphone,power_drill,sunglasses,sunglass,nail,analog_clock,letter_opener,hammer,packet,switch,radio,hand-held_computer,magnetic_compass,comic_book,tripod,binoculars,dumbbell,plunger,safety_pin,screw,vacuum,pick,Band_Aid,waffle_iron
0.525353,0.0804054,0.0309377,0.027195,0.0219617,0.0209924,0.0201882,0.0197033,0.0195433,0.0138909,0.013871,0.0112998,0.0104333,0.0094253,0.00692971,0.006762,0.00649859,0.00582206,0.00547534,0.00501516,0.00425786,0.00410274,0.00394195,0.00393952,0.00359642,0.00351008,0.00294834,0.00292353,0.00262181,0.00258474,0.00248697,0.00236822,0.00235802,0.00235262,0.00233963,0.00208684,0.00207465,0.00203269,0.00197469,0.00196845
72286894881.1.JPG
